"Rootcrops: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"....Ilocos Norte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Ilocos Norte","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Ilocos Sur","CARROT, 1 KG",130.00,128.75,107.50,87.50,70.00,67.50,65.00,105.00,133.75,116.25,122.50,105.00,94.38,92.50,107.50,96.88,87.50,73.75,85.00,105.00,118.75,128.75,120.00,120.00,107.50,78.75,76.25,75.00,76.88,97.50,130.00,153.75,161.25,133.75,147.50,115.00,107.50,100.00,108.75,111.25,105.00,108.75,117.50,147.50,120.00,123.75,148.75,153.75,195.00,127.50,106.25,93.75,93.75,110.00,95.00,262.50,.,.,.,.
"....Ilocos Sur","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Ilocos Sur","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Ilocos Sur","POTATO, 1 KG",106.25,111.25,75.00,67.50,60.00,53.75,52.50,62.50,66.25,81.88,85.63,83.75,78.13,71.25,61.25,60.00,66.25,63.75,67.50,70.00,70.00,73.75,94.38,115.00,117.50,118.75,107.50,107.50,100.00,113.75,112.50,112.50,143.75,171.25,170.00,140.00,122.50,120.00,115.00,118.75,107.50,120.00,118.75,95.00,100.00,105.00,100.00,116.25,142.50,127.50,116.25,100.00,100.00,81.25,76.25,92.50,.,.,.,.
"....Ilocos Sur","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Ilocos Sur","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....La Union","CARROT, 1 KG",117.50,102.50,82.50,68.75,63.75,57.50,57.50,81.25,100.00,83.75,116.25,88.75,83.75,75.00,85.00,77.50,80.00,75.00,67.50,77.50,100.00,105.00,97.50,87.50,85.00,71.25,66.25,65.00,60.00,60.00,107.50,137.50,177.50,151.25,147.50,133.75,110.00,105.00,132.50,111.25,95.00,107.50,105.00,88.75,90.00,102.50,115.00,106.25,160.00,123.75,103.75,102.50,98.75,94.38,102.50,140.00,.,.,.,.
"....La Union","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....La Union","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....La Union","POTATO, 1 KG",108.75,82.50,60.00,53.75,51.25,41.25,48.75,66.25,72.50,81.25,91.25,60.00,65.00,55.00,45.00,52.50,52.50,55.00,55.00,53.75,57.50,62.50,65.00,70.00,92.50,121.25,76.25,80.00,71.25,86.25,102.50,103.75,138.75,168.75,166.25,140.00,136.25,111.88,122.50,110.00,95.00,107.50,100.00,87.50,87.50,90.00,92.50,95.00,121.25,112.50,120.00,111.25,101.25,96.25,98.75,96.25,.,.,.,.
"....La Union","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....La Union","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Pangasinan","CARROT, 1 KG",60.60,89.04,93.99,97.70,59.36,54.41,45.75,73.50,90.25,89.00,115.00,105.00,80.00,67.50,97.50,94.50,100.38,95.75,93.25,108.38,113.00,137.50,138.75,155.00,116.25,110.00,117.50,105.13,94.38,99.25,137.88,161.38,156.75,148.00,90.25,78.75,78.13,80.75,98.13,101.38,105.13,89.88,82.63,88.75,84.13,115.00,113.88,146.50,134.00,98.00,101.50,96.25,85.38,76.88,73.25,145.50,.,.,.,.
"....Pangasinan","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Pangasinan","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Pangasinan","POTATO, 1 KG",63.75,77.50,67.50,63.75,54.38,45.00,42.50,53.50,53.75,50.00,67.50,67.50,51.25,57.50,47.50,60.00,70.00,72.50,66.25,73.25,71.75,90.00,86.25,91.25,80.00,87.50,105.00,103.75,101.00,104.75,101.50,115.38,123.38,161.25,142.25,134.13,117.00,117.00,115.63,108.50,116.63,115.13,102.50,84.75,90.00,103.75,107.63,116.88,107.63,109.50,108.50,101.25,80.38,84.13,79.50,109.25,.,.,.,.
"....Pangasinan","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Pangasinan","GABI TUBERS, 1 KG",55.00,61.40,56.28,58.84,57.56,55.00,55.00,51.43,48.75,51.25,53.33,53.33,50.00,50.00,48.33,48.33,46.67,50.00,51.67,54.17,48.33,51.67,51.67,53.33,53.33,51.67,50.00,50.00,51.67,51.67,51.67,51.25,53.75,53.75,57.50,55.00,55.00,55.00,55.00,55.00,52.50,53.75,57.50,57.50,56.25,60.00,62.50,62.50,73.57,69.17,72.50,73.33,60.83,65.83,60.83,61.67,.,.,.,.
"..II - Cagayan Valley","CARROT, 1 KG",104.06,90.62,74.05,57.86,48.38,44.10,43.75,66.67,98.13,79.58,88.33,81.25,68.33,65.42,76.67,68.75,63.54,60.00,63.75,82.71,100.21,105.63,98.54,90.00,88.54,62.50,57.08,57.92,53.75,59.59,115.21,140.63,126.46,112.09,118.33,91.88,83.13,78.96,97.71,88.85,86.67,82.71,101.04,131.25,91.46,104.17,146.67,148.33,151.25,99.17,86.67,79.17,84.38,82.50,82.08,159.58,.,.,.,.
"..II - Cagayan Valley","TURNIP (SINGKAMAS), 1 KG",50.20,48.27,45.05,48.40,42.48,42.48,43.13,45.00,44.38,43.75,45.63,46.25,48.75,56.25,54.38,46.88,50.00,50.00,50.00,50.00,47.50,47.50,47.50,48.75,49.38,46.25,45.63,43.00,40.63,45.63,57.50,66.25,66.25,66.25,66.25,71.25,73.13,62.50,48.13,45.00,49.38,50.00,54.38,61.88,60.63,60.71,61.43,62.14,63.57,62.14,64.29,55.00,50.00,53.30,53.00,53.00,.,.,.,.
"..II - Cagayan Valley","RADDISH (LABANOS), 1 KG",85.61,57.56,53.89,58.67,60.71,64.49,66.88,72.08,82.71,99.38,74.59,62.92,56.04,55.42,56.25,57.08,59.17,62.71,59.38,59.38,62.29,65.21,84.17,87.08,93.13,82.08,82.50,82.29,80.42,90.42,85.42,96.04,95.00,97.50,92.08,76.46,78.96,82.92,86.88,78.75,88.75,109.79,104.38,99.17,90.42,113.34,117.71,120.21,104.38,89.17,87.92,90.83,105.42,108.54,108.54,122.08,.,.,.,.
"..II - Cagayan Valley","POTATO, 1 KG",112.76,107.98,92.15,84.01,80.24,73.77,73.73,79.47,81.12,92.99,93.44,90.05,89.06,84.58,80.07,80.38,81.05,84.18,86.52,85.27,84.49,92.46,112.93,121.30,129.49,121.59,113.22,109.91,100.38,105.69,112.61,131.43,149.82,181.52,182.70,167.48,149.69,133.28,133.82,127.55,121.68,132.77,127.26,122.52,108.73,109.67,119.91,144.53,160.05,150.18,127.99,113.06,113.93,108.77,104.40,116.52,.,.,.,.
"..II - Cagayan Valley","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..II - Cagayan Valley","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Batanes","CARROT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Batanes","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Batanes","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Batanes","POTATO, 1 KG",154.25,154.25,154.25,154.25,157.56,142.63,144.29,142.86,145.71,145.71,150.00,151.43,150.00,151.43,147.14,147.14,148.57,148.57,148.57,148.57,148.57,148.57,148.57,155.71,168.57,165.71,162.86,157.14,157.14,157.14,158.57,165.71,174.29,198.57,211.43,204.29,210.00,210.00,207.14,201.43,188.57,178.57,177.14,185.71,184.29,184.29,187.14,200.00,211.43,205.71,185.71,182.86,185.71,185.71,175.71,178.57,.,.,.,.
"....Batanes","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Batanes","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Cagayan","CARROT, 1 KG",92.79,98.02,73.85,65.87,50.97,45.74,43.13,67.50,98.75,80.00,88.75,80.00,71.25,70.00,85.00,63.75,63.75,63.75,65.63,78.13,96.25,105.63,90.63,88.13,76.88,52.50,56.25,58.13,55.63,59.38,94.38,150.63,127.50,104.38,111.25,90.63,70.63,68.13,90.00,80.31,78.75,68.75,98.13,110.00,78.13,94.38,141.25,142.50,156.25,86.25,72.50,63.75,77.50,77.50,71.25,161.25,.,.,.,.
"....Cagayan","TURNIP (SINGKAMAS), 1 KG",50.20,48.27,45.05,48.40,42.48,42.48,43.13,45.00,44.38,43.75,45.63,46.25,48.75,56.25,54.38,46.88,50.00,50.00,50.00,50.00,47.50,47.50,47.50,48.75,49.38,46.25,45.63,43.00,40.63,45.63,57.50,66.25,66.25,66.25,66.25,71.25,73.13,62.50,48.13,45.00,49.38,50.00,54.38,61.88,60.63,60.71,61.43,62.14,63.57,62.14,64.29,55.00,50.00,53.30,53.00,53.00,.,.,.,.
"....Cagayan","RADDISH (LABANOS), 1 KG",79.68,66.98,62.36,57.28,56.59,62.36,68.13,80.00,83.13,88.13,61.88,53.75,61.88,56.25,60.00,61.25,61.25,66.25,60.63,56.88,58.75,62.50,85.00,92.50,83.13,82.50,77.50,66.88,72.50,70.00,67.50,84.38,80.00,79.38,73.75,65.63,71.88,72.50,75.00,76.25,78.13,104.38,86.88,78.75,77.50,108.13,106.88,118.13,86.88,81.25,73.75,73.75,83.75,86.88,91.88,111.25,.,.,.,.
"....Cagayan","POTATO, 1 KG",91.63,90.96,73.44,65.75,54.57,51.88,51.88,58.13,66.25,73.75,69.38,67.50,60.00,56.88,55.00,55.63,58.13,64.38,65.00,62.50,61.25,74.38,105.00,103.24,112.50,104.38,93.13,88.75,78.75,81.88,98.13,122.50,138.75,159.38,164.38,150.63,118.13,109.38,99.38,93.75,90.00,115.00,90.63,96.88,71.88,81.25,96.88,123.13,137.50,125.00,98.75,85.00,86.25,75.63,70.63,88.75,.,.,.,.
"....Cagayan","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Cagayan","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Isabela","CARROT, 1 KG",143.22,102.49,85.41,61.76,51.25,46.66,51.25,83.75,124.38,90.00,93.75,101.25,78.75,72.50,92.50,86.25,76.88,70.00,73.75,97.50,120.00,126.25,121.25,105.00,97.50,83.75,71.25,70.00,61.25,65.00,138.75,166.25,140.63,135.00,145.00,107.50,105.00,90.00,110.63,106.25,101.25,96.88,111.25,161.25,112.50,126.25,165.00,162.50,167.50,118.75,116.25,107.50,98.75,93.75,100.00,178.75,.,.,.,.
"....Isabela","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Isabela","RADDISH (LABANOS), 1 KG",115.27,56.94,55.55,62.49,68.05,73.61,75.00,81.25,107.50,107.50,75.63,56.25,55.00,63.75,63.75,67.50,68.75,77.50,71.25,68.75,76.25,78.75,101.25,93.75,117.50,95.00,100.00,108.75,95.00,112.50,110.00,110.00,112.50,115.63,115.00,98.75,96.25,102.50,99.38,80.00,95.63,126.25,131.25,126.25,105.00,129.38,142.50,142.50,140.00,120.00,122.50,125.00,137.50,140.00,135.00,142.50,.,.,.,.
"....Isabela","POTATO, 1 KG",125.54,108.42,79.89,65.62,57.06,52.78,55.63,65.00,60.00,83.75,84.38,82.50,83.75,72.50,66.88,71.25,70.00,71.25,76.25,77.50,73.75,80.00,121.25,123.75,133.13,117.50,105.63,111.25,88.13,101.25,102.50,137.50,150.00,194.38,197.50,165.00,147.50,120.00,125.00,118.75,115.00,131.25,132.50,117.50,98.75,93.75,102.50,127.50,155.00,146.25,125.00,112.50,106.25,107.50,107.50,113.75,.,.,.,.
"....Isabela","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Isabela","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Nueva Vizcaya","CARROT, 1 KG",76.18,71.34,62.88,45.95,42.93,39.90,36.88,48.75,71.25,68.75,82.50,62.50,55.00,53.75,52.50,56.25,50.00,46.25,51.88,72.50,84.38,85.00,83.75,76.88,91.25,51.25,43.75,45.63,44.38,54.38,112.50,105.00,111.25,96.88,98.75,77.50,73.75,78.75,92.50,80.00,80.00,82.50,93.75,122.50,83.75,91.88,133.75,140.00,130.00,92.50,71.25,66.25,76.88,76.25,75.00,138.75,.,.,.,.
"....Nueva Vizcaya","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Nueva Vizcaya","RADDISH (LABANOS), 1 KG",61.88,48.75,43.75,56.25,57.50,57.50,57.50,55.00,57.50,102.50,86.25,78.75,51.25,46.25,45.00,42.50,47.50,44.38,46.25,52.50,51.88,54.38,66.25,75.00,78.75,68.75,70.00,71.25,73.75,88.75,78.75,93.75,92.50,97.50,87.50,65.00,68.75,73.75,86.25,80.00,92.50,98.75,95.00,92.50,88.75,102.50,103.75,100.00,86.25,66.25,67.50,73.75,95.00,98.75,98.75,112.50,.,.,.,.
"....Nueva Vizcaya","POTATO, 1 KG",79.61,78.28,61.03,50.42,51.75,47.77,43.13,51.88,52.50,68.75,70.00,58.75,62.50,57.50,51.25,47.50,47.50,52.50,56.25,52.50,54.38,66.88,76.88,102.50,103.75,98.75,91.25,82.50,77.50,82.50,91.25,100.00,136.25,173.75,157.50,150.00,123.13,93.75,103.75,96.25,93.13,106.25,108.75,90.00,80.00,79.38,93.13,127.50,136.25,123.75,102.50,71.88,77.50,66.25,63.75,85.00,.,.,.,.
"....Nueva Vizcaya","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Nueva Vizcaya","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Quirino","CARROT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Quirino","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Quirino","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Quirino","POTATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Quirino","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Quirino","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..III - Central Luzon","CARROT, 1 KG",138.54,110.04,86.73,74.64,66.21,61.55,62.54,97.81,133.23,105.13,117.14,110.33,95.44,86.95,99.84,92.28,89.13,79.76,82.98,100.39,122.01,135.18,139.86,123.02,111.77,85.01,82.60,79.02,78.01,83.44,149.42,187.50,163.21,151.00,152.35,118.21,108.47,100.17,118.71,111.79,106.34,107.00,127.28,149.53,119.62,128.92,164.81,173.34,177.72,122.54,98.42,88.38,92.22,94.05,97.61,173.57,.,.,.,.
"..III - Central Luzon","TURNIP (SINGKAMAS), 1 KG",43.83,37.48,36.88,36.95,31.40,30.96,36.57,39.50,39.88,37.50,44.57,54.07,51.88,53.44,52.19,44.69,42.50,45.38,45.38,43.82,47.50,49.38,51.26,51.26,57.51,60.94,57.82,50.32,48.13,49.69,51.88,53.13,53.76,54.38,60.01,68.32,81.57,84.69,75.63,66.26,65.32,56.57,65.94,73.75,76.88,75.94,87.23,95.45,91.61,83.93,76.16,73.98,57.95,57.23,55.00,60.81,.,.,.,.
"..III - Central Luzon","RADDISH (LABANOS), 1 KG",77.86,51.45,39.79,49.43,45.95,48.79,53.57,78.23,85.93,94.63,71.00,57.43,67.76,61.06,56.87,62.01,63.49,58.62,62.43,58.36,59.69,61.18,86.94,98.85,95.52,77.55,76.83,78.63,84.13,83.88,79.89,99.31,95.28,101.49,73.57,67.16,69.79,79.21,85.44,77.42,83.98,98.00,88.63,88.52,83.71,113.74,99.93,99.06,88.61,80.17,70.94,80.04,87.91,91.50,93.64,124.83,.,.,.,.
"..III - Central Luzon","POTATO, 1 KG",117.05,106.28,78.31,66.03,60.79,59.86,57.05,66.73,77.45,83.50,87.46,81.10,80.23,72.38,68.18,66.15,70.20,71.23,75.05,72.18,72.25,83.70,106.60,128.35,152.75,129.65,116.28,105.45,97.70,109.83,107.50,138.80,153.53,183.60,175.00,160.65,144.03,121.93,127.15,119.03,113.30,133.28,129.10,117.25,102.35,95.38,100.65,129.68,159.85,145.85,118.75,98.35,89.33,83.23,81.08,101.43,.,.,.,.
"..III - Central Luzon","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..III - Central Luzon","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Aurora","CARROT, 1 KG",145.00,116.25,96.25,83.75,73.75,75.00,78.75,120.00,137.50,125.00,136.25,127.50,101.25,91.25,112.50,107.50,100.00,95.00,100.00,125.00,151.25,158.75,162.50,136.25,112.50,102.50,100.00,92.50,86.25,91.25,172.50,237.50,198.75,168.75,178.75,138.75,113.75,110.00,137.50,127.50,127.50,120.00,138.75,181.25,122.50,150.00,195.00,200.00,216.25,157.50,112.50,105.00,102.50,105.00,103.75,210.00,.,.,.,.
"....Aurora","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Aurora","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Aurora","POTATO, 1 KG",131.25,113.75,82.50,72.50,63.75,66.25,61.25,72.50,90.00,92.50,95.00,90.00,91.25,82.50,80.00,80.00,80.00,77.50,78.75,81.25,80.00,86.25,108.75,130.00,141.25,140.00,125.00,117.50,97.50,108.75,121.25,150.00,153.75,192.50,200.00,168.75,145.00,126.25,140.00,137.50,135.00,138.75,142.50,131.25,117.50,105.63,121.25,146.25,180.00,160.00,141.25,116.25,101.25,91.25,91.25,125.00,.,.,.,.
"....Aurora","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Aurora","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Bataan","CARROT, 1 KG",119.23,97.60,84.29,71.54,68.21,65.43,73.75,99.29,131.25,120.50,128.75,129.75,112.25,113.50,106.63,110.50,94.38,97.75,96.75,107.50,116.25,151.00,147.13,159.88,132.00,107.50,103.75,93.63,97.63,104.38,134.38,214.88,228.75,200.00,147.50,126.25,133.13,126.00,136.63,123.13,113.75,119.38,139.63,147.63,134.50,130.00,157.13,158.75,191.25,132.50,99.13,94.63,110.63,103.13,101.25,163.13,.,.,.,.
"....Bataan","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
