"Condiments: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"....City of Lapu-lapu","GINGER, LOOSE, 1 KG",132.33,132.33,117.85,117.85,105.60,105.05,105.50,98.25,98.25,98.25,77.50,77.50,98.33,88.75,82.50,80.00,82.50,78.33,78.33,78.33,80.83,81.67,82.50,82.50,82.50,80.00,78.33,78.33,83.33,80.83,86.67,96.67,99.17,102.50,101.67,110.42,110.00,105.00,113.33,160.83,180.00,256.67,222.50,197.50,174.17,138.33,140.00,140.83,143.33,138.33,131.67,139.17,165.42,155.00,203.83,199.67,.,.,.,.
"....City of Mandaue","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Mandaue","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Mandaue","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Mandaue","GINGER, LOOSE, 1 KG",135.69,135.69,120.84,120.84,108.28,107.71,108.17,110.42,110.42,111.67,111.67,100.00,98.33,94.17,85.83,85.00,70.00,73.33,74.58,79.17,79.58,80.00,71.67,65.00,65.00,65.00,65.00,67.50,70.00,66.67,70.83,76.67,96.67,95.00,96.67,103.33,109.17,119.17,123.33,158.33,208.33,252.50,235.00,198.33,188.33,182.50,167.50,156.67,156.67,153.33,153.33,153.33,178.33,184.17,218.50,214.33,.,.,.,.
"..VIII - Eastern Visayas","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..VIII - Eastern Visayas","ONION RED CREOLE (BERMUDA RED), 1 KG",207.05,186.57,182.18,163.82,155.73,150.41,151.19,152.53,151.25,157.52,161.84,187.19,218.47,204.42,169.32,139.44,136.46,128.53,126.87,150.92,168.48,239.56,254.38,312.17,482.45,361.03,276.92,216.00,219.19,226.49,227.16,227.78,216.60,215.86,217.27,230.52,234.70,208.89,182.46,152.61,147.03,149.40,149.61,147.55,144.98,143.75,142.00,140.37,158.24,174.70,197.48,183.34,177.44,178.55,185.98,192.07,.,.,.,.
"..VIII - Eastern Visayas","ONION WHITE (YELLOW GRANEX), 1 KG",163.72,135.58,125.35,107.44,110.00,117.67,110.00,115.00,115.00,112.50,116.25,112.50,141.25,140.00,107.50,102.50,112.50,112.50,112.50,121.25,121.25,121.25,145.00,145.00,207.50,223.75,226.25,192.50,192.50,212.50,207.50,210.00,205.00,202.50,196.25,190.00,192.50,192.50,163.75,126.25,123.75,146.25,153.75,145.00,142.50,145.00,145.00,146.25,143.75,157.50,172.50,166.25,170.00,163.75,192.50,188.75,.,.,.,.
"..VIII - Eastern Visayas","GINGER, LOOSE, 1 KG",120.84,118.33,110.38,103.05,108.09,114.85,119.79,125.12,125.19,111.39,107.63,103.40,104.58,97.08,96.22,93.99,93.54,97.73,96.95,97.70,100.20,99.41,98.45,95.80,100.33,100.45,96.73,91.56,90.89,94.92,96.95,97.80,100.91,103.44,108.33,109.11,106.90,106.31,107.45,117.30,139.89,175.07,212.25,204.20,193.69,182.79,178.29,178.93,183.20,179.60,174.35,168.45,177.55,191.13,188.48,191.69,.,.,.,.
"....Biliran","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Biliran","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Biliran","ONION WHITE (YELLOW GRANEX), 1 KG",163.72,135.58,125.35,107.44,110.00,117.67,110.00,115.00,115.00,112.50,116.25,112.50,141.25,140.00,107.50,102.50,112.50,112.50,112.50,121.25,121.25,121.25,145.00,145.00,207.50,223.75,226.25,192.50,192.50,212.50,207.50,210.00,205.00,202.50,196.25,190.00,192.50,192.50,163.75,126.25,123.75,146.25,153.75,145.00,142.50,145.00,145.00,146.25,143.75,157.50,172.50,166.25,170.00,163.75,192.50,188.75,.,.,.,.
"....Biliran","GINGER, LOOSE, 1 KG",96.25,96.25,72.50,72.50,83.75,95.00,97.50,88.75,101.25,96.25,102.50,83.75,78.75,78.75,76.25,77.50,78.75,85.00,85.00,85.00,85.00,77.50,77.50,72.50,67.50,75.00,75.50,75.50,75.00,72.50,78.75,100.00,100.00,110.00,112.50,112.50,92.50,92.50,91.25,101.25,117.50,220.00,263.75,235.00,206.25,201.25,181.25,168.75,155.00,162.50,167.50,151.25,167.50,183.75,140.00,186.25,.,.,.,.
"....Eastern Samar","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Eastern Samar","ONION RED CREOLE (BERMUDA RED), 1 KG",220.96,181.03,175.71,157.07,150.41,143.75,143.75,139.38,133.50,150.63,167.75,202.50,256.38,223.25,134.25,109.25,108.75,121.25,123.00,157.50,176.38,244.88,276.25,340.63,552.88,395.13,266.88,170.50,221.75,257.50,238.75,245.50,226.50,239.50,231.25,245.00,258.38,224.00,163.25,126.75,135.00,135.00,136.25,137.63,137.25,138.13,126.63,131.25,151.88,175.50,215.00,162.00,163.25,180.00,187.75,201.00,.,.,.,.
"....Eastern Samar","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Eastern Samar","GINGER, LOOSE, 1 KG",129.03,131.61,121.29,110.97,113.55,113.55,120.00,127.50,128.25,115.75,108.75,106.25,113.75,106.25,98.75,100.00,103.75,108.75,108.75,115.75,111.38,113.38,113.00,111.00,112.13,111.88,102.00,98.75,99.75,106.75,110.50,106.88,108.25,130.13,120.00,128.75,132.50,130.00,129.00,134.25,138.63,140.75,144.25,149.50,150.63,150.63,168.13,179.25,182.50,179.88,180.00,192.50,198.75,225.00,223.00,220.50,.,.,.,.
"....Leyte","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Leyte","ONION RED CREOLE (BERMUDA RED), 1 KG",177.49,173.28,169.07,157.14,141.71,137.50,137.50,146.25,147.00,150.63,153.50,172.50,202.50,189.66,189.07,173.59,173.09,146.88,131.38,155.63,165.00,242.00,231.25,341.88,559.75,392.88,304.25,263.75,223.13,221.25,241.13,235.00,231.88,220.75,212.75,234.00,250.75,239.75,222.25,177.25,159.50,162.50,167.00,163.50,161.25,153.13,156.63,145.38,151.00,175.13,198.00,202.88,197.75,177.88,193.38,197.00,.,.,.,.
"....Leyte","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Leyte","GINGER, LOOSE, 1 KG",99.85,88.60,98.44,92.12,103.37,120.94,123.75,130.00,118.50,114.25,110.50,117.00,122.75,107.50,103.13,90.00,93.75,90.00,88.75,91.25,98.75,97.50,89.38,85.00,106.88,100.00,92.50,87.50,83.75,87.50,90.00,86.25,95.63,95.63,95.63,90.00,90.00,92.50,91.25,92.50,142.25,157.25,210.38,196.63,185.38,171.00,173.50,181.00,189.75,199.75,177.25,181.00,184.75,186.00,181.00,186.00,.,.,.,.
"....Northern Samar","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Northern Samar","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,272.60,379.38,312.50,275.00,255.00,233.75,213.75,208.75,205.00,187.50,205.00,228.75,236.25,232.50,198.75,181.25,163.75,162.50,156.25,147.50,148.13,143.13,140.00,135.63,140.63,160.00,158.75,180.00,175.00,152.50,172.50,171.25,179.38,.,.,.,.
"....Northern Samar","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Northern Samar","GINGER, LOOSE, 1 KG",167.50,158.75,131.25,131.25,132.50,135.00,134.38,135.00,133.75,138.75,120.00,136.25,135.00,112.50,110.00,111.25,95.00,108.75,112.50,115.00,110.00,113.75,122.50,121.25,116.25,107.50,112.50,102.50,100.00,107.50,112.50,106.25,106.25,96.25,122.50,115.00,122.50,123.75,112.50,132.50,146.25,147.50,172.50,162.50,171.25,172.50,170.00,160.00,196.25,191.25,185.00,156.25,168.75,191.25,206.25,181.25,.,.,.,.
"....Samar","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Samar","ONION RED CREOLE (BERMUDA RED), 1 KG",221.90,189.08,185.95,157.05,164.86,159.38,162.50,162.50,162.50,162.50,162.50,193.75,210.00,166.25,148.75,97.50,105.00,100.00,110.00,131.25,148.75,223.75,260.00,343.75,546.25,341.25,241.25,148.75,205.00,213.75,208.75,215.00,195.00,186.25,200.00,231.25,216.25,178.13,151.25,127.50,118.75,136.25,137.50,127.50,126.25,127.50,132.50,137.50,175.00,182.50,190.00,160.00,152.50,158.75,162.50,166.25,.,.,.,.
"....Samar","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Samar","GINGER, LOOSE, 1 KG",109.69,109.69,109.69,109.69,109.69,109.69,112.50,112.50,115.00,92.50,90.00,87.50,85.00,78.75,78.75,70.00,77.50,87.50,80.00,80.00,85.00,90.00,87.50,83.75,87.50,90.00,86.25,83.75,82.50,90.00,87.50,87.50,95.00,95.00,110.63,107.50,98.75,96.25,91.25,102.50,127.50,161.25,188.75,185.00,178.75,166.25,151.25,153.75,153.75,137.50,137.50,120.00,135.00,150.00,153.75,153.75,.,.,.,.
"....Southern Leyte","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Southern Leyte","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Southern Leyte","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Southern Leyte","GINGER, LOOSE, 1 KG",131.25,143.75,128.75,101.25,97.50,93.75,111.25,113.75,111.25,101.25,101.25,86.88,88.13,86.88,92.50,92.50,92.50,92.50,92.50,92.50,98.75,93.75,88.75,88.75,82.50,91.25,91.25,91.25,96.88,96.88,96.88,104.38,96.25,96.25,96.25,96.25,96.25,96.25,121.88,133.13,144.38,232.25,267.88,270.38,244.13,217.25,207.25,203.50,187.25,165.63,163.50,162.63,174.38,185.63,199.50,195.75,.,.,.,.
"....City of Tacloban","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Tacloban","ONION RED CREOLE (BERMUDA RED), 1 KG",207.83,202.90,197.97,184.00,165.93,161.00,161.00,162.00,162.00,166.30,163.60,180.00,205.00,238.50,205.20,177.40,159.00,146.00,143.10,159.30,183.80,247.60,250.00,262.00,374.00,363.40,297.20,242.00,212.30,226.20,238.40,238.40,242.10,227.80,213.60,206.10,215.60,203.80,194.30,167.80,159.40,157.00,159.80,161.00,157.00,160.00,158.60,147.10,153.30,181.60,204.40,216.80,221.20,203.60,215.00,216.70,.,.,.,.
"....City of Tacloban","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Tacloban","GINGER, LOOSE, 1 KG",112.29,99.64,110.71,103.60,116.25,136.01,139.17,168.33,168.33,121.00,120.42,106.17,108.67,108.92,114.17,116.67,113.50,111.58,111.17,104.42,112.50,110.00,110.50,108.33,129.58,127.50,117.08,101.67,98.33,103.33,102.50,93.33,105.00,100.83,100.83,113.75,115.83,112.92,115.00,125.00,162.75,166.50,238.25,230.42,219.42,200.67,196.67,206.25,217.92,220.67,209.67,215.50,213.75,216.25,215.83,218.33,.,.,.,.
"..IX - Zamboanga Peninsula","GARLIC, LOCAL, 1 KG",100.91,99.79,105.39,116.60,99.23,100.91,108.75,102.82,120.29,120.92,127.21,130.17,145.00,139.17,136.92,126.29,129.67,125.61,124.48,124.59,125.21,118.54,118.96,130.42,125.39,120.64,118.83,122.94,129.22,135.06,140.75,141.56,146.15,147.61,148.55,151.17,149.22,155.33,154.81,151.03,153.47,167.00,165.64,167.97,161.53,151.42,157.78,159.89,156.18,156.85,157.28,156.78,154.03,157.36,154.36,158.30,.,.,.,.
"..IX - Zamboanga Peninsula","ONION RED CREOLE (BERMUDA RED), 1 KG",143.49,130.12,180.73,131.46,122.82,125.74,138.61,132.00,135.11,139.01,162.65,188.56,346.67,179.98,124.45,107.94,109.08,112.47,111.32,129.53,150.19,224.96,233.12,327.87,517.73,427.64,292.30,183.33,189.18,206.30,200.92,202.49,193.54,196.92,190.63,214.40,211.30,188.87,164.58,150.75,143.58,152.23,153.17,151.68,147.23,145.15,150.20,151.30,167.86,182.23,186.42,160.08,160.20,165.27,166.71,176.21,.,.,.,.
"..IX - Zamboanga Peninsula","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..IX - Zamboanga Peninsula","GINGER, LOOSE, 1 KG",103.17,86.84,85.39,89.95,91.77,87.42,95.26,90.70,91.41,93.26,89.93,83.60,90.32,93.93,90.93,87.67,85.02,88.88,85.88,86.08,87.06,85.67,83.83,94.94,82.59,87.22,84.68,82.13,85.18,83.61,84.96,88.46,91.87,95.14,95.06,96.82,95.22,93.38,101.26,122.80,141.45,185.24,191.04,174.14,150.31,136.02,126.95,124.10,123.80,128.17,121.25,126.37,151.55,150.30,145.08,145.02,.,.,.,.
"....Zamboanga del Norte","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Norte","ONION RED CREOLE (BERMUDA RED), 1 KG",135.00,137.50,187.50,125.00,127.50,117.50,138.75,133.75,140.00,154.38,178.75,206.50,375.00,182.50,142.50,120.00,132.50,123.75,133.75,145.00,167.50,195.00,203.75,345.63,506.25,458.00,301.25,170.00,198.75,202.50,200.00,213.75,197.50,206.25,193.75,216.25,221.25,195.00,212.50,193.75,173.75,163.75,153.75,150.00,153.75,150.00,146.25,146.25,163.38,178.75,198.75,168.75,163.75,171.25,174.38,183.13,.,.,.,.
"....Zamboanga del Norte","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Norte","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.52,81.88,98.75,94.38,90.63,96.88,90.63,96.88,91.88,89.38,91.88,98.13,105.00,107.50,112.50,108.13,122.50,123.75,148.75,172.50,172.50,177.50,170.00,166.25,162.50,162.50,160.00,156.25,152.50,161.25,161.25,163.75,163.75,.,.,.,.
"....Zamboanga del Sur","GARLIC, LOCAL, 1 KG",118.30,116.99,123.56,136.70,116.33,118.30,127.50,115.63,131.25,132.50,136.25,137.50,150.00,147.50,136.25,131.25,132.50,124.38,126.88,132.50,133.75,128.75,121.25,153.75,125.00,127.50,125.00,118.75,130.00,140.00,143.75,152.50,151.88,151.25,151.25,157.50,151.25,168.75,161.25,163.75,162.50,193.75,191.25,198.75,186.25,155.00,157.50,162.50,165.00,166.88,162.75,163.75,158.75,170.00,163.75,168.75,.,.,.,.
"....Zamboanga del Sur","ONION RED CREOLE (BERMUDA RED), 1 KG",143.00,132.00,185.63,136.13,125.13,129.25,137.50,122.75,135.00,136.25,155.00,181.25,335.00,207.50,118.13,105.00,104.38,113.13,106.88,130.63,152.50,260.00,270.13,355.00,588.13,466.88,298.75,162.50,196.25,228.75,221.25,220.63,199.38,198.75,195.00,236.25,217.50,185.63,128.75,128.75,121.25,158.75,161.25,157.50,142.50,133.75,132.50,138.75,157.50,166.25,175.00,140.00,138.75,147.50,148.75,163.75,.,.,.,.
"....Zamboanga del Sur","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Sur","GINGER, LOOSE, 1 KG",129.65,105.93,107.51,118.58,117.00,111.47,119.38,112.38,111.55,113.75,103.75,90.63,88.13,90.63,88.13,87.50,96.88,99.38,90.63,91.25,102.50,98.75,95.00,92.50,93.75,95.00,90.00,82.50,82.50,81.25,81.25,98.75,116.25,120.00,117.50,115.00,100.00,104.38,118.75,153.75,181.25,294.38,277.88,240.38,176.63,150.00,141.25,135.00,128.75,137.50,131.25,138.75,167.50,165.00,152.50,158.75,.,.,.,.
"....Zamboanga Sibugay","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga Sibugay","ONION RED CREOLE (BERMUDA RED), 1 KG",143.61,110.33,152.00,119.68,105.32,118.50,131.67,125.00,126.67,126.67,163.33,178.33,363.33,166.67,108.33,100.00,96.67,96.67,98.33,114.17,135.00,221.67,213.33,325.00,550.00,408.33,233.33,146.67,175.00,193.33,190.00,190.00,183.33,186.67,170.00,203.33,196.67,168.33,140.00,110.00,100.00,105.00,113.33,115.00,113.33,115.00,126.67,121.67,155.00,163.33,191.67,131.67,131.67,148.33,150.00,163.33,.,.,.,.
"....Zamboanga Sibugay","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga Sibugay","GINGER, LOOSE, 1 KG",109.58,97.15,90.37,86.98,94.89,90.37,101.67,95.00,88.33,91.67,91.67,91.67,105.00,113.33,110.00,98.33,86.67,84.17,83.33,88.33,80.00,85.00,80.00,81.67,81.67,83.33,80.00,80.00,80.00,75.00,75.00,80.00,78.33,80.00,82.50,89.17,98.33,90.00,106.67,131.67,148.33,196.67,200.00,210.00,186.67,171.67,136.67,145.00,133.33,138.33,121.67,128.33,155.00,158.33,163.33,163.33,.,.,.,.
"....City of Isabela","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126.67,126.67,126.67,126.67,130.83,132.50,132.50,132.50,132.50,133.75,134.58,135.83,137.50,139.17,140.08,141.42,142.83,142.33,142.00,142.33,142.50,142.50,142.67,143.17,143.58,143.38,143.50,143.50,143.25,142.33,142.00,144.33,144.33,.,.,.,.
"....City of Isabela","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,293.32,480.00,390.83,341.25,283.33,199.17,197.50,196.67,195.83,197.50,199.17,200.50,199.58,205.00,203.83,202.33,203.58,203.33,203.17,203.67,204.33,204.33,204.58,205.08,206.50,207.33,207.00,207.00,206.83,205.33,204.75,199.17,199.17,.,.,.,.
"....City of Isabela","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Isabela","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133.32,85.00,88.33,88.33,88.33,88.33,91.67,91.67,91.67,95.83,95.83,95.83,95.83,95.83,95.83,95.92,96.00,96.00,96.00,96.33,96.33,96.58,96.67,96.92,97.08,97.67,97.67,97.67,97.67,97.67,97.67,98.00,98.00,.,.,.,.
"....Zamboanga City","GARLIC, LOCAL, 1 KG",83.51,82.58,87.22,96.50,82.12,83.51,90.00,90.00,109.33,109.33,118.17,122.83,140.00,130.83,137.58,121.33,126.83,126.83,122.08,116.67,116.67,108.33,116.67,110.83,124.50,107.75,104.83,119.25,125.17,132.67,146.00,139.67,152.83,157.00,158.58,158.50,157.25,157.17,161.75,146.50,155.58,165.25,163.33,162.67,155.83,156.58,172.67,173.58,160.17,160.17,165.58,163.33,161.00,160.08,155.00,161.83,.,.,.,.
"....Zamboanga City","ONION RED CREOLE (BERMUDA RED), 1 KG",152.36,140.64,197.78,145.04,133.32,137.71,146.50,146.50,138.75,138.75,153.50,188.17,313.33,163.25,128.83,106.75,102.75,116.33,106.33,128.33,145.75,223.17,245.25,320.42,464.25,414.17,286.92,154.17,176.75,209.42,196.67,192.25,190.00,193.75,193.92,216.58,216.08,191.58,139.33,117.67,119.58,130.50,133.83,131.58,122.25,122.42,140.50,143.33,156.08,195.83,159.67,153.17,161.50,154.50,161.25,171.67,.,.,.,.
"....Zamboanga City","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga City","GINGER, LOOSE, 1 KG",70.29,57.43,58.29,64.29,63.43,60.43,64.72,64.72,74.36,74.36,74.36,68.50,77.83,77.83,74.67,77.17,71.50,83.08,83.67,78.67,78.67,73.25,76.50,70.67,70.67,70.67,70.67,69.17,78.17,79.50,80.00,80.00,79.58,88.00,81.33,79.08,74.42,64.17,76.83,110.08,157.92,190.42,208.50,151.50,114.17,91.75,93.67,80.92,96.75,107.33,99.42,114.58,176.33,169.25,147.83,141.25,.,.,.,.
"..X - Northern Mindanao","GARLIC, LOCAL, 1 KG",131.64,138.94,135.19,131.64,131.64,120.04,113.48,115.39,116.69,115.97,118.85,118.85,124.22,129.76,123.68,126.61,120.08,119.85,117.52,122.99,127.98,132.45,139.27,137.81,137.71,122.32,121.98,111.27,120.87,126.85,138.30,149.20,141.30,139.95,145.24,148.64,149.44,152.63,152.36,146.06,146.40,146.51,147.13,147.27,146.54,151.17,155.74,163.52,164.33,158.69,163.69,160.11,160.73,163.08,158.83,159.51,.,.,.,.
"..X - Northern Mindanao","ONION RED CREOLE (BERMUDA RED), 1 KG",247.89,243.79,264.28,245.84,241.74,233.55,235.60,236.63,237.64,230.48,242.77,263.46,298.09,224.78,196.63,174.15,173.35,175.54,181.24,200.39,154.48,190.09,228.19,300.81,502.47,415.65,251.90,186.70,206.36,215.23,214.49,215.08,222.37,209.93,207.27,222.98,219.83,209.12,165.13,153.90,135.29,133.31,133.20,134.30,130.21,133.17,127.35,128.46,151.85,162.55,174.01,146.42,149.61,153.28,152.93,166.73,.,.,.,.
